AG2_STATOREARTHRESIST:Input,L3_1m_1y;90
AG2_LINEVOLTAGERMS:Input,L3_1m_1y;90
AG2_EXCITATIONVOLTAGE:Input,L3_1m_1y;90
AG2_AIRGAPSENSOR1:Input,L3_1m_1y;90
AG2_AIRGAPSENSOR2:Input,L3_1m_1y;90
AG2_AIRGAPSENSOR3:Input,L3_1m_1y;90
AG2_AIRGAPSENSOR4:Input,L3_1m_1y;90
AG2_AIRGAPSENSOR5:Input,L3_1m_1y;90
AG2_AIRGAPSENSOR6:Input,L3_1m_1y;90
AG2_AIRGAPSENSOR7:Input,L3_1m_1y;90
AG2_AIRGAPSENSOR8:Input,L3_1m_1y;90
AG2_AIRGAPSENSOR9:Input,L3_1m_1y;90
AG2_AIRGAPSENSOR10:Input,L3_1m_1y;90
AG2_AIRGAPSENSOR11:Input,L3_1m_1y;90
AG2_AIRGAPSENSOR12:Input,L3_1m_1y;90
AG2_WATERCONDUCTIVITY:Input,L3_1m_1y;90
AG2_WATERFLOW:Input,L3_1m_1y;90
AG2_WATERLEVEL:Input,L3_1m_1y;90
AG2_WATERPRESSURE:Input,L3_1m_1y;90
AG2_INTWATERTEMPINLET:Input,L3_1m_1y;90
AG2_INTWATERTEMPOUTLET:Input,L3_1m_1y;90
AG2_EXTWATERTEMPINLET:Input,L3_1m_1y;90
AG2_EXTWATERTEMPOUTLET:Input,L3_1m_1y;90
AG2_MOTORSPEED_NX:Input,L3_1m_1y;90
G56_HA3370_TT1:HSI.Value,L3_1m_1y;90
G56_PU3371_PT1:HSI.Value,L3_1m_1y;90
G56_PU3371:Status.Power,L3_1m_1y;90
G56_PU3371:IO.Data.PowerFactorCosPhi,L3_1m_1y;90
G56_PU3371:IO.Data.ThermalImage,L3_1m_1y;90
G56_BR3373_PT1:HSI.Value,L3_1m_1y;90
